PROG_NO,PROG_NAME,SEM,MAJOR ,MAJOR_NAME,COURSE_NO,COURSE_NAME,NAME OF BOS,CREDIT,VERTICAL_NO
2126561.0,Degree-Bachelor of Commerce (Management Studies),1,,VEC,,Fundamental of People’s Skills,,2,5
2126561.0,Degree-Bachelor of Commerce (Management Studies),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
2126561.0,Degree-Bachelor of Commerce (Management Studies),1,,IKS,,Indian Knowledge System,,2,5
2126561.0,Degree-Bachelor of Commerce (Management Studies),1,,CC,,Introduction to Cultural Activities,,2,6
,B.A.(Rural Studies),1,,Major 1,,Basics of Rural Studies,Rural Development,4,1
,B.A.(Rural Studies),1,,Major 2,,Introduction to Rural Development,Rural Development,2,1
,B.A.(Rural Studies),1,,OE,,मराठी चित्रपटगीतांचा अभ्यास,Marathi,2,3
,B.A.(Rural Studies),1,,OE,,स्पर्धापरीक्षा पूर्वतयारी – निबंधलेखन आणि सारांशलेखन,Marathi,2,3
,B.A.(Rural Studies),1,,OE,,नाटक एक प्रयोगजीवी कला – १,Marathi,2,3
,B.A.(Rural Studies),1,,OE,,नाटक एक प्रयोगजीवी कला २ – नाट्यलेखन आणि दिग्दर्शन,Marathi,2,3
,B.A.(Rural Studies),1,,OE,,Creative Writing,Gujarati,2,3
,B.A.(Rural Studies),1,,OE,,Educational Script Writing,Gujarati,2,3
,B.A.(Rural Studies),1,,OE,,Indian Economics Policy-II,Economics,2,3
,B.A.(Rural Studies),1,,OE,,History of Buddhism in India,History,2,3
,B.A.(Rural Studies),1,,OE,,History of Jainism in India,History,2,3
,B.A.(Rural Studies),1,,OE,,Social Media and Communication,Sociology,2,3
,B.A.(Rural Studies),1,,OE,,Intellectual property Rights: Rights and Laws,,2,3
,B.A.(Rural Studies),1,,OE,,Administrative Ethics,Philosophy,2,3
,B.A.(Rural Studies),1,,OE,,Logical Reasoning,Philosophy,2,3
,B.A.(Rural Studies),1,,OE,,Introduction to Critical thinking,Philosophy,2,3
,B.A.(Rural Studies),1,,OE,,Stress Management I,Psychology,2,3
,B.A.(Rural Studies),1,,OE,,Stress Management II,Psychology,2,3
,B.A.(Rural Studies),1,,OE,,Basic Arabic Expressions-I,"Persian, Arabic & Islamic Studies",2,3
,B.A.(Rural Studies),1,,OE,,Arabic Writing Skills-I,"Persian, Arabic & Islamic Studies",2,3
,B.A.(Rural Studies),1,,OE,,Social System and Family Welfare in Islam,"Persian, Arabic & Islamic Studies",2,3
,B.A.(Rural Studies),1,,OE,,Ethics & values in Islam I,"Persian, Arabic & Islamic Studies",2,3
,B.A.(Rural Studies),1,,OE,,Basic   German I  ,German,2,3
,B.A.(Rural Studies),1,,OE,,Essential Bakery & Confectionery – I (Practical),Culinary Arts,2,3
,B.A.(Rural Studies),1,,OE,,Food and Beverage Guest Service,Culinary Arts,2,3
,B.A.(Rural Studies),1,,OE,,Introduction to the Constitution of India,Politics,2,3
,B.A.(Rural Studies),1,,OE,,Social and Political Ideas in Maharashtra,Politics,2,3
,B.A.(Rural Studies),1,,OE,,Rural Social Structure,Rural Development,2,3
,B.A.(Rural Studies),1,,OE,,Rural Economic Structure,Rural Development,2,3
,B.A.(Rural Studies),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
,B.A.(Rural Studies),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
,B.A.(Rural Studies),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
,B.A.(Rural Studies),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
,B.A.(Rural Studies),1,,OE,,Film Appreciation,English,2,3
,B.A.(Rural Studies),1,,OE,,Science and Fantasy Fiction,English,2,3
,B.A.(Rural Studies),1,,OE,,Indian short stories,English,2,3
,B.A.(Rural Studies),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
,B.A.(Rural Studies),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
,B.A.(Rural Studies),1,,OE,,Content Writing,Mass media,2,3
,B.A.(Rural Studies),1,,OE,,Effective Communication -I,Mass media,2,3
,B.A.(Rural Studies),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
,B.A.(Rural Studies),1,,OE,,Effective Communication & Language,Mass media,2,3
,B.A.(Rural Studies),1,,OE,,Digital Cinematography,Mass media,2,3
,B.A.(Rural Studies),1,,OE,,Script writing for Animation Film,Mass media,2,3
,B.A.(Rural Studies),1,,OE,,History of non-fiction films,Mass media,2,3
,B.A.(Rural Studies),1,,OE,,Modern Indian Drama,Mass media,2,3
,B.A.(Rural Studies),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
,B.A.(Rural Studies),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
,B.A.(Rural Studies),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
,B.A.(Rural Studies),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
,B.A.(Rural Studies),1,,OE,,Rural studies I,Extension Work,2,3
,B.A.(Rural Studies),1,,OE,,Environment Education I,Extension Work,2,3
,B.A.(Rural Studies),1,,VSC,,Agro-Allied Activities (Bee-Keeping),,2,4
,B.A.(Rural Studies),1,,SEC,,Land Survey Skills,,2,4
,B.A.(Rural Studies),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.A.(Rural Studies),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.A.(Rural Studies),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.A.(Rural Studies),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.A.(Rural Studies),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.A.(Rural Studies),1,,VEC,,Indian Constitution,,2,5
,B.A.(Rural Studies),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.A.(Rural Studies),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.A.(Rural Studies),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.A.(Rural Studies),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.A.(Rural Studies),1,,IKS,,Indian Knowledge System,,2,5
,B.A.(Rural Studies),1,,CC,,Introduction to Cultural Activities,,2,6
,B.A. (Economics),1,,Major 1,,Microeconomics-I,Economics,4,1
,B.A. (Economics),1,,Major 2,,Basic Concept in Economics-I ,Economics,2,1
,B.A. (Economics),1,,OE,,मराठी चित्रपटगीतांचा अभ्यास,Marathi,2,3
,B.A. (Economics),1,,OE,,स्पर्धापरीक्षा पूर्वतयारी – निबंधलेखन आणि सारांशलेखन,Marathi,2,3
,B.A. (Economics),1,,OE,,नाटक एक प्रयोगजीवी कला – १,Marathi,2,3
,B.A. (Economics),1,,OE,,नाटक एक प्रयोगजीवी कला २ – नाट्यलेखन आणि दिग्दर्शन,Marathi,2,3
,B.A. (Economics),1,,OE,,Creative Writing,Gujarati,2,3
,B.A. (Economics),1,,OE,,Educational Script Writing,Gujarati,2,3
,B.A. (Economics),1,,OE,,Indian Economics Policy-II,Economics,2,3
,B.A. (Economics),1,,OE,,History of Buddhism in India,History,2,3
,B.A. (Economics),1,,OE,,History of Jainism in India,History,2,3
,B.A. (Economics),1,,OE,,Social Media and Communication,Sociology,2,3
,B.A. (Economics),1,,OE,,Intellectual property Rights: Rights and Laws,,2,3
,B.A. (Economics),1,,OE,,Administrative Ethics,Philosophy,2,3
,B.A. (Economics),1,,OE,,Logical Reasoning,Philosophy,2,3
,B.A. (Economics),1,,OE,,Introduction to Critical thinking,Philosophy,2,3
,B.A. (Economics),1,,OE,,Stress Management I,Psychology,2,3
,B.A. (Economics),1,,OE,,Stress Management II,Psychology,2,3
,B.A. (Economics),1,,OE,,Basic Arabic Expressions-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Economics),1,,OE,,Arabic Writing Skills-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Economics),1,,OE,,Social System and Family Welfare in Islam,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Economics),1,,OE,,Ethics & values in Islam I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Economics),1,,OE,,Basic   German I  ,German,2,3
,B.A. (Economics),1,,OE,,Essential Bakery & Confectionery – I (Practical),Culinary Arts,2,3
,B.A. (Economics),1,,OE,,Food and Beverage Guest Service,Culinary Arts,2,3
,B.A. (Economics),1,,OE,,Introduction to the Constitution of India,Politics,2,3
,B.A. (Economics),1,,OE,,Social and Political Ideas in Maharashtra,Politics,2,3
,B.A. (Economics),1,,OE,,Rural Social Structure,Rural Development,2,3
,B.A. (Economics),1,,OE,,Rural Economic Structure,Rural Development,2,3
,B.A. (Economics),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
,B.A. (Economics),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
,B.A. (Economics),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
,B.A. (Economics),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
,B.A. (Economics),1,,OE,,Film Appreciation,English,2,3
,B.A. (Economics),1,,OE,,Science and Fantasy Fiction,English,2,3
,B.A. (Economics),1,,OE,,Indian short stories,English,2,3
,B.A. (Economics),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
,B.A. (Economics),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
,B.A. (Economics),1,,OE,,Content Writing,Mass media,2,3
,B.A. (Economics),1,,OE,,Effective Communication -I,Mass media,2,3
,B.A. (Economics),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
,B.A. (Economics),1,,OE,,Effective Communication & Language,Mass media,2,3
,B.A. (Economics),1,,OE,,Digital Cinematography,Mass media,2,3
,B.A. (Economics),1,,OE,,Script writing for Animation Film,Mass media,2,3
,B.A. (Economics),1,,OE,,History of non-fiction films,Mass media,2,3
,B.A. (Economics),1,,OE,,Modern Indian Drama,Mass media,2,3
,B.A. (Economics),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
,B.A. (Economics),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
,B.A. (Economics),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
,B.A. (Economics),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
,B.A. (Economics),1,,OE,,Rural studies I,Extension Work,2,3
,B.A. (Economics),1,,OE,,Environment Education I,Extension Work,2,3
,B.A. (Economics),1,,VSC,,Entrepreneurship Development,,2,4
,B.A. (Economics),1,,VSC,,Basics of Agriculture,,2,4
,B.A. (Economics),1,,SEC,,Economic Data Analysis,,2,4
,B.A. (Economics),1,,SEC,,Money Transaction and Consumer Protection,,2,4
,B.A. (Economics),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.A. (Economics),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.A. (Economics),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.A. (Economics),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.A. (Economics),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.A. (Economics),1,,VEC,,Indian Constitution,,2,5
,B.A. (Economics),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.A. (Economics),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.A. (Economics),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.A. (Economics),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.A. (Economics),1,,IKS,,Indian Knowledge System,,2,5
,B.A. (Economics),1,,CC,,Field Project,,2,6
,B.A. (History),1,,Major 1,,Ancient India: From Earliest Times to 350 BCE,History,4,1
,B.A. (History),1,,Major 2,,Concepts in Ancient India,History,2,1
,B.A. (History),1,,OE,,मराठी चित्रपटगीतांचा अभ्यास,Marathi,2,3
,B.A. (History),1,,OE,,स्पर्धापरीक्षा पूर्वतयारी – निबंधलेखन आणि सारांशलेखन,Marathi,2,3
,B.A. (History),1,,OE,,नाटक एक प्रयोगजीवी कला – १,Marathi,2,3
,B.A. (History),1,,OE,,नाटक एक प्रयोगजीवी कला २ – नाट्यलेखन आणि दिग्दर्शन,Marathi,2,3
,B.A. (History),1,,OE,,Creative Writing,Gujarati,2,3
,B.A. (History),1,,OE,,Educational Script Writing,Gujarati,2,3
,B.A. (History),1,,OE,,Indian Economics Policy-II,Economics,2,3
,B.A. (History),1,,OE,,History of Buddhism in India,History,2,3
,B.A. (History),1,,OE,,History of Jainism in India,History,2,3
,B.A. (History),1,,OE,,Social Media and Communication,Sociology,2,3
,B.A. (History),1,,OE,,Intellectual property Rights: Rights and Laws,Sociology,2,3
,B.A. (History),1,,OE,,Administrative Ethics,Philosophy,2,3
,B.A. (History),1,,OE,,Logical Reasoning,Philosophy,2,3
,B.A. (History),1,,OE,,Introduction to Critical thinking,Philosophy,2,3
,B.A. (History),1,,OE,,Stress Management I,Psychology,2,3
,B.A. (History),1,,OE,,Stress Management II,Psychology,2,3
,B.A. (History),1,,OE,,Basic Arabic Expressions-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (History),1,,OE,,Arabic Writing Skills-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (History),1,,OE,,Social System and Family Welfare in Islam,"Persian, Arabic & Islamic Studies",2,3
,B.A. (History),1,,OE,,Ethics & values in Islam I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (History),1,,OE,,Basic   German I  ,German,2,3
,B.A. (History),1,,OE,,Essential Bakery & Confectionery – I (Practical),Culinary Arts,2,3
,B.A. (History),1,,OE,,Food and Beverage Guest Service,Culinary Arts,2,3
,B.A. (History),1,,OE,,Introduction to the Constitution of India,Politics,2,3
,B.A. (History),1,,OE,,Social and Political Ideas in Maharashtra,Politics,2,3
,B.A. (History),1,,OE,,Rural Social Structure,Rural Development,2,3
,B.A. (History),1,,OE,,Rural Economic Structure,Rural Development,2,3
,B.A. (History),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
,B.A. (History),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
,B.A. (History),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
,B.A. (History),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
,B.A. (History),1,,OE,,Film Appreciation,English,2,3
,B.A. (History),1,,OE,,Science and Fantasy Fiction,English,2,3
,B.A. (History),1,,OE,,Indian short stories,English,2,3
,B.A. (History),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
,B.A. (History),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
,B.A. (History),1,,OE,,Content Writing,Mass media,2,3
,B.A. (History),1,,OE,,Effective Communication -I,Mass media,2,3
,B.A. (History),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
,B.A. (History),1,,OE,,Effective Communication & Language,Mass media,2,3
,B.A. (History),1,,OE,,Digital Cinematography,Mass media,2,3
,B.A. (History),1,,OE,,Script writing for Animation Film,Mass media,2,3
,B.A. (History),1,,OE,,History of non-fiction films,Mass media,2,3
,B.A. (History),1,,OE,,Modern Indian Drama,Mass media,2,3
,B.A. (History),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
,B.A. (History),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
,B.A. (History),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
,B.A. (History),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
,B.A. (History),1,,OE,,Rural studies I,Extension Work,2,3
,B.A. (History),1,,OE,,Environment Education I,Extension Work,2,3
,B.A. (History),1,,VSC,,Introduction to Indian Archaeology ,,2,4
,B.A. (History),1,,SEC,,Introduction to Competitive Examinations,,2,4
,B.A. (History),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.A. (History),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.A. (History),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.A. (History),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.A. (History),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.A. (History),1,,VEC,,Indian Constitution,,2,5
,B.A. (History),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.A. (History),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.A. (History),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.A. (History),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.A. (History),1,,IKS,,Indian Knowledge System,,2,5
,B.A. (History),1,,CC,,Introduction to Cultural Activities,,2,6
,B.A. ( Politics ),1,,Major 1,,The Constitutional Framework of Indian Polity,Politics,4,1
,B.A. ( Politics ),1,,Major 2,,Introduction to Political Theory,Politics,2,1
,B.A. ( Politics ),1,,OE,,मराठी चित्रपटगीतांचा अभ्यास,Marathi,2,3
,B.A. ( Politics ),1,,OE,,स्पर्धापरीक्षा पूर्वतयारी – निबंधलेखन आणि सारांशलेखन,Marathi,2,3
,B.A. ( Politics ),1,,OE,,नाटक एक प्रयोगजीवी कला – १,Marathi,2,3
,B.A. ( Politics ),1,,OE,,नाटक एक प्रयोगजीवी कला २ – नाट्यलेखन आणि दिग्दर्शन,Marathi,2,3
,B.A. ( Politics ),1,,OE,,Creative Writing,Gujarati,2,3
,B.A. ( Politics ),1,,OE,,Educational Script Writing,Gujarati,2,3
,B.A. ( Politics ),1,,OE,,Indian Economics Policy-II,Economics,2,3
,B.A. ( Politics ),1,,OE,,History of Buddhism in India,History,2,3
,B.A. ( Politics ),1,,OE,,History of Jainism in India,History,2,3
,B.A. ( Politics ),1,,OE,,Social Media and Communication,Sociology,2,3
,B.A. ( Politics ),1,,OE,,Intellectual property Rights: Rights and Laws,,2,3
,B.A. ( Politics ),1,,OE,,Administrative Ethics,Philosophy,2,3
,B.A. ( Politics ),1,,OE,,Logical Reasoning,Philosophy,2,3
,B.A. ( Politics ),1,,OE,,Introduction to Critical thinking,Philosophy,2,3
,B.A. ( Politics ),1,,OE,,Stress Management I,Psychology,2,3
,B.A. ( Politics ),1,,OE,,Stress Management II,Psychology,2,3
,B.A. ( Politics ),1,,OE,,Basic Arabic Expressions-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. ( Politics ),1,,OE,,Arabic Writing Skills-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. ( Politics ),1,,OE,,Social System and Family Welfare in Islam,"Persian, Arabic & Islamic Studies",2,3
,B.A. ( Politics ),1,,OE,,Ethics & values in Islam I,"Persian, Arabic & Islamic Studies",2,3
,B.A. ( Politics ),1,,OE,,Basic   German I  ,German,2,3
,B.A. ( Politics ),1,,OE,,Essential Bakery & Confectionery – I (Practical),Culinary Arts,2,3
,B.A. ( Politics ),1,,OE,,Food and Beverage Guest Service,Culinary Arts,2,3
,B.A. ( Politics ),1,,OE,,Introduction to the Constitution of India,Politics,2,3
,B.A. ( Politics ),1,,OE,,Social and Political Ideas in Maharashtra,Politics,2,3
,B.A. ( Politics ),1,,OE,,Rural Social Structure,Rural Development,2,3
,B.A. ( Politics ),1,,OE,,Rural Economic Structure,Rural Development,2,3
,B.A. ( Politics ),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
,B.A. ( Politics ),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
,B.A. ( Politics ),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
,B.A. ( Politics ),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
,B.A. ( Politics ),1,,OE,,Film Appreciation,English,2,3
,B.A. ( Politics ),1,,OE,,Science and Fantasy Fiction,English,2,3
,B.A. ( Politics ),1,,OE,,Indian short stories,English,2,3
,B.A. ( Politics ),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
,B.A. ( Politics ),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
,B.A. ( Politics ),1,,OE,,Content Writing,Mass media,2,3
,B.A. ( Politics ),1,,OE,,Effective Communication -I,Mass media,2,3
,B.A. ( Politics ),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
,B.A. ( Politics ),1,,OE,,Effective Communication & Language,Mass media,2,3
,B.A. ( Politics ),1,,OE,,Digital Cinematography,Mass media,2,3
,B.A. ( Politics ),1,,OE,,Script writing for Animation Film,Mass media,2,3
,B.A. ( Politics ),1,,OE,,History of non-fiction films,Mass media,2,3
,B.A. ( Politics ),1,,OE,,Modern Indian Drama,Mass media,2,3
,B.A. ( Politics ),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
,B.A. ( Politics ),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
,B.A. ( Politics ),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
,B.A. ( Politics ),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
,B.A. ( Politics ),1,,OE,,Rural studies I,Extension Work,2,3
,B.A. ( Politics ),1,,OE,,Environment Education I,Extension Work,2,3
,B.A. ( Politics ),1,,VSC,,Introduction to Psephology,,2,4
,B.A. ( Politics ),1,,SEC,,Democratic Awareness Through Legal Literacy,,2,4
,B.A. ( Politics ),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.A. ( Politics ),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.A. ( Politics ),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.A. ( Politics ),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.A. ( Politics ),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.A. ( Politics ),1,,VEC,,Indian Constitution,,2,5
,B.A. ( Politics ),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.A. ( Politics ),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.A. ( Politics ),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.A. ( Politics ),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.A. ( Politics ),1,,IKS,,Indian Knowledge System,,2,5
,B.A. ( Politics ),1,,CC,,Introduction to Cultural Activities,,2,6
,B.A. (Psychology ),1,,Major 1,,Introduction to Psychology,Psychology,2,1
,B.A. (Psychology ),1,,Major 2,,Basics of Learning and Memory,Psychology,2,1
,B.A. (Psychology ),1,,OE,,मराठी चित्रपटगीतांचा अभ्यास,Marathi,2,3
,B.A. (Psychology ),1,,OE,,स्पर्धापरीक्षा पूर्वतयारी – निबंधलेखन आणि सारांशलेखन,Marathi,2,3
,B.A. (Psychology ),1,,OE,,नाटक एक प्रयोगजीवी कला – १,Marathi,2,3
,B.A. (Psychology ),1,,OE,,नाटक एक प्रयोगजीवी कला २ – नाट्यलेखन आणि दिग्दर्शन,Marathi,2,3
,B.A. (Psychology ),1,,OE,,Creative Writing,Gujarati,2,3
,B.A. (Psychology ),1,,OE,,Educational Script Writing,Gujarati,2,3
,B.A. (Psychology ),1,,OE,,Indian Economics Policy-II,Economics,2,3
,B.A. (Psychology ),1,,OE,,History of Buddhism in India,History,2,3
,B.A. (Psychology ),1,,OE,,History of Jainism in India,History,2,3
,B.A. (Psychology ),1,,OE,,Social Media and Communication,Sociology,2,3
,B.A. (Psychology ),1,,OE,,Intellectual property Rights: Rights and Laws,,2,3
,B.A. (Psychology ),1,,OE,,Administrative Ethics,Philosophy,2,3
,B.A. (Psychology ),1,,OE,,Logical Reasoning,Philosophy,2,3
,B.A. (Psychology ),1,,OE,,Introduction to Critical thinking,Philosophy,2,3
,B.A. (Psychology ),1,,OE,,Stress Management I,Psychology,2,3
,B.A. (Psychology ),1,,OE,,Stress Management II,Psychology,2,3
,B.A. (Psychology ),1,,OE,,Basic Arabic Expressions-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Psychology ),1,,OE,,Arabic Writing Skills-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Psychology ),1,,OE,,Social System and Family Welfare in Islam,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Psychology ),1,,OE,,Ethics & values in Islam I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Psychology ),1,,OE,,Basic   German I  ,German,2,3
,B.A. (Psychology ),1,,OE,,Essential Bakery & Confectionery – I (Practical),Culinary Arts,2,3
,B.A. (Psychology ),1,,OE,,Food and Beverage Guest Service,Culinary Arts,2,3
,B.A. (Psychology ),1,,OE,,Introduction to the Constitution of India,Politics,2,3
,B.A. (Psychology ),1,,OE,,Social and Political Ideas in Maharashtra,Politics,2,3
,B.A. (Psychology ),1,,OE,,Rural Social Structure,Rural Development,2,3
,B.A. (Psychology ),1,,OE,,Rural Economic Structure,Rural Development,2,3
,B.A. (Psychology ),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
,B.A. (Psychology ),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
,B.A. (Psychology ),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
,B.A. (Psychology ),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
,B.A. (Psychology ),1,,OE,,Film Appreciation,English,2,3
,B.A. (Psychology ),1,,OE,,Science and Fantasy Fiction,English,2,3
,B.A. (Psychology ),1,,OE,,Indian short stories,English,2,3
,B.A. (Psychology ),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
,B.A. (Psychology ),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
,B.A. (Psychology ),1,,OE,,Content Writing,Mass media,2,3
,B.A. (Psychology ),1,,OE,,Effective Communication -I,Mass media,2,3
,B.A. (Psychology ),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
,B.A. (Psychology ),1,,OE,,Effective Communication & Language,Mass media,2,3
,B.A. (Psychology ),1,,OE,,Digital Cinematography,Mass media,2,3
,B.A. (Psychology ),1,,OE,,Script writing for Animation Film,Mass media,2,3
,B.A. (Psychology ),1,,OE,,History of non-fiction films,Mass media,2,3
,B.A. (Psychology ),1,,OE,,Modern Indian Drama,Mass media,2,3
,B.A. (Psychology ),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
,B.A. (Psychology ),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
,B.A. (Psychology ),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
,B.A. (Psychology ),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
,B.A. (Psychology ),1,,OE,,Rural studies I,Extension Work,2,3
,B.A. (Psychology ),1,,OE,,Environment Education I,Extension Work,2,3
,B.A. (Psychology ),1,,VSC,,Personal and Social Life Skills,,2,4
,B.A. (Psychology ),1,,SEC,,Methods for studying Psychology,,2,4
,B.A. (Psychology ),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.A. (Psychology ),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.A. (Psychology ),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.A. (Psychology ),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.A. (Psychology ),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.A. (Psychology ),1,,VEC,,Indian Constitution,,2,5
,B.A. (Psychology ),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.A. (Psychology ),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.A. (Psychology ),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.A. (Psychology ),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.A. (Psychology ),1,,IKS,,Indian Knowledge System,,2,5
,B.A. (Psychology ),1,,CC,,Introduction to Cultural Activities,,2,6
,B.A. (Sindhi),1,,Major 1,,Introduction to Sindhi Literatures I,Sindhi,4,1
,B.A. (Sindhi),1,,Major 2,,Sindhi Poetry,Sindhi,2,1
